id,gender
nm0236495,1
nm8238078,1
nm0091035,1
nm0131797,1
nm0477231,1
nm0002024,1
nm0636071,1
nm0020521,1
nm0573197,1
nm0863208,1
nm0633028,1
nm0577476,1
nm0151606,1
nm0751638,1
nm0990547,1
nm0159258,1
nm0249564,1
nm0175262,1
nm0665902,1
nm0746896,1
nm0577281,1
nm0306696,1
nm0806041,1
nm0409869,1
nm0525588,1
nm0371122,1
nm0247305,1
nm0856916,1
nm0342732,1
nm0724732,1
nm0625482,1
nm0125123,1
nm0750971,1
nm1939267,1
nm0699659,1
nm0166706,1
nm0856062,1
nm0065288,1
nm0951029,1
nm2245673,1
nm5518972,1
nm0001086,1
nm0889511,1
nm0474553,1
nm0350453,1
nm6819854,1
nm0699909,1
nm0298333,1
nm0822205,1
nm0094151,1
nm0147147,1
nm0021835,1
nm0802462,1
nm0056593,1
nm0838217,1
nm0647378,1
nm0132257,1
nm0047265,1
nm0548270,1
nm0130210,1
nm0002057,1
nm0772184,1
nm0945597,1
nm0531705,1
nm0219336,1
nm0639941,1
nm0152361,1
nm0284538,1
nm0692110,1
nm0579795,1
nm0535861,1
nm0051397,1
nm0240887,1
nm0604914,1
nm0903266,1
nm0488216,1
nm0110886,1
nm0887551,1
nm0264770,1
nm0044024,1
nm0507212,1
nm0406713,1
nm0001135,1
nm0675490,1
nm0952294,1
nm0849062,1
nm0416378,1
nm0290118,1
nm0409183,1
nm0001875,1
nm0289038,1
nm0220566,1
nm1996295,1
nm0051812,1
nm3299397,1
nm0000219,1
nm0000671,1
nm0234541,1
nm0000387,1
nm0670332,1
nm0088060,1
nm0000863,1
nm0402669,1
nm0027566,1
nm0028690,1
nm0835021,1
nm0332014,1
nm0343942,1
nm0602803,1
nm0541610,1
nm0103854,1
nm0324501,1
nm0943978,1
nm0226858,1
nm0212234,1
nm0000422,1
nm0041281,1
nm0540992,1
nm0849214,1
nm0042552,1
nm0000434,1
nm2271261,1
nm0618690,1
nm0813463,1
nm0572136,1
nm0774702,1
nm0698998,1
nm0071849,1
nm0376200,1
nm0252111,1
nm0599787,1
nm0833448,1
nm0447016,1
nm0155479,1
nm0791570,1
nm0370700,1
nm0549989,1
nm0064722,1
nm0652578,1
nm0933727,1
nm0712743,1
nm0000698,1
nm0636046,1
nm1296587,1
nm0145049,1
nm0412079,1
nm0909455,1
nm0946179,1
nm0111919,1
nm0605494,1
nm0252230,1
nm0737257,1
nm0051282,1
nm0790925,1
nm0354078,1
nm0692976,1
nm0539399,1
nm0000493,1
nm0847031,1
nm0628647,1
nm0175068,1
nm0416673,1
nm0867622,1
nm0002131,1
nm0641197,1
nm0959363,1
nm0444584,1
nm0002311,1
nm0749263,1
nm0860947,1
nm0914766,1
nm0125325,1
nm1501050,1
nm0000051,1
nm0946660,1
nm0014977,1
nm0000343,1
nm0582019,1
nm9233005,1
nm0001792,1
nm0945322,1
nm1097351,1
nm0086379,1
nm0001852,1
nm0250757,1
nm0002144,1
nm0899681,1
nm0000747,1
nm0724995,1
nm0102718,1
nm0544750,1
nm1140666,1
nm0004149,1
nm0371017,1
nm0018838,1
nm0001445,1
nm0738850,1
nm0400616,1
nm0634297,1
nm0011478,1
nm0707063,1
nm0942352,1
nm0946632,1
nm0525742,1
nm0228715,1
nm0264692,1
nm0285818,1
nm0654710,1
nm0631792,1
nm4043252,1
nm0197982,1
nm0339304,1
nm5421877,1
nm2386123,1
nm0942787,1
nm0000983,1
nm0160129,1
nm4754741,1
nm1117791,1
nm0150166,1
nm0397907,1
nm0709704,1
nm1372713,1
nm0113873,1
nm0803906,1
nm0515193,1
nm0165667,1
nm0020162,1
nm0848251,1
nm0421772,1
nm0001329,1
nm0911431,1
nm0451822,1
nm0607465,1
nm3493212,1
nm0238379,1
nm0055274,1
nm0375818,1
nm0001432,1
nm1668265,1
nm0000430,1
nm0912487,1
nm0001230,1
nm0146905,1
nm0539047,1
nm0350768,1
nm0908094,1
nm0655585,1
nm0745751,1
nm0462735,1
nm0643740,1
nm0553440,1
nm0124287,1
nm0759797,1
nm0945522,1
nm9016108,1
nm0349629,1
nm0867288,1
nm0851767,1
nm0910400,1
nm0362631,1
nm1889973,1
nm0869590,1
nm0037761,1
nm0802410,1
nm0097625,1
nm0101071,1
nm0303334,1
nm0076400,1
nm0160452,1
nm0196928,1
nm0026789,1
nm0935921,1
nm0610268,1
nm0167032,1
nm0826210,1
nm0875354,1
nm0658250,1
nm0945189,1
nm0000649,1
nm0460974,1
nm0700112,1
nm0000592,1
nm0409820,1
nm0405695,1
nm0483740,1
nm0438413,1
nm0549979,1
nm0533161,1
nm0293099,1
nm0588922,1
nm0000458,1
nm0388303,1
nm0301556,1
nm0046112,1
nm0002138,1
nm0492444,1
nm0647057,1
nm0574436,1
nm0855435,1
nm0852710,1
nm0214156,1
nm0726514,1
nm0109517,1
nm0001212,1
nm0058991,1
nm0732397,1
nm0200026,1
nm0000867,1
nm0001570,1
nm0946484,1
nm1832937,1
nm0236825,1
nm0147308,1
nm0233562,1
nm0048554,1
nm0793879,1
nm0122653,1
nm0940158,1
nm0000630,1
nm1126657,1
nm0001234,1
nm0921879,1
nm0052852,1
nm0200057,1
nm0657993,1
nm0420383,1
nm0748993,1
nm0820105,1
nm0827032,1
nm0556750,1
nm0299077,1
nm0814280,1
nm0164764,1
nm0000942,1
nm0772300,1
nm0000179,1
nm0820643,1
nm0860471,1
nm1919324,1
nm0000514,1
nm0000075,1
nm0351668,1
nm0284938,1
nm0830153,1
nm0771869,1
nm0381285,1
nm0727311,1
nm0914929,1
nm0471031,1
nm0922563,1
nm0353419,1
nm0480798,1
nm0023862,1
nm0751003,1
nm0504641,1
nm0126430,1
nm0034492,1
nm0704721,1
nm0493271,1
nm0625383,1
nm0001703,1
nm0065292,1
nm0225398,1
nm0001963,1
nm0186903,1
nm0816842,1
nm0471901,1
nm0607213,1
nm0734521,1
nm0935664,1
nm0001025,1
nm1221047,1
nm0605786,1
nm0779109,1
nm0527032,1
nm0819850,1
nm0529402,1
nm0000872,1
nm0210116,1
nm0330961,1
nm0062667,1
nm0912810,1
nm0153182,1
nm0198165,1
nm2082516,1
nm9562738,1
nm0462013,1
nm0827561,1
nm0817983,1
nm1662057,1
nm0000093,1
nm0000977,1
nm0198925,1
nm0449242,1
nm0925916,1
nm0371579,1
nm0228336,1
nm6328300,1
nm0160890,1
nm0120658,1
nm0562807,1
nm0015081,1
nm0951084,1
nm0018777,1
nm0001301,1
nm0041932,1
nm0326524,1
nm1157048,1
nm0712391,1
nm0008894,1
nm0056477,1
nm6926126,1
nm0074698,1
nm0648448,1
nm0247361,1
nm0035866,1
nm0029400,1
nm0003069,1
nm0658879,1
nm0063915,1
nm0445523,1
nm0035159,1
nm0611277,1
nm0005156,1
nm0574615,1
nm0005196,1
nm0248981,1
nm0549280,1
nm0727210,1
nm0731772,1
nm0001845,1
nm0931324,1
nm0404091,1
nm0002994,1
nm0213581,1
nm0631102,1
nm0550897,1
nm2973712,1
nm0442680,1
nm0534972,1
nm0359297,1
nm0014217,1
nm0007220,1
nm0874139,1
nm0000891,1
nm0172615,1
nm0000332,1
nm0073137,1
nm0001706,1
nm0302356,1
nm2535022,1
nm0144107,1
nm0168215,1
nm0740696,1
nm0010075,1
nm0001740,1
nm0000619,1
nm0952519,1
nm0076282,1
nm2067953,1
nm0677011,1
nm0908534,1
nm0017491,1
nm0629534,1
nm0807032,1
nm0634159,1
nm0263591,1
nm0400902,1
nm0508985,1
nm0795289,1
nm0077921,1
nm0313209,1
nm0932753,1
nm0227647,1
nm0001719,1
nm0555688,1
nm0485274,1
nm0782225,1
nm0487553,1
nm0717468,1
nm0002032,1
nm0847396,1
nm0556769,1
nm0611811,1
nm0858988,1
nm0622843,1
nm0001597,1
nm2167957,1
nm0759477,1
nm0171035,1
nm0511856,1
nm0517767,1
nm0654994,1
nm0809572,1
nm0820821,1
nm0906972,1
nm0240538,1
nm0778831,1
nm0793363,1
nm0224007,1
nm0301311,1
nm0785676,1
nm0001976,1
nm1098947,1
nm0792177,1
nm0001647,1
nm0707262,1
nm0185819,1
nm0754165,1
nm0336380,1
nm0370574,1
nm0268350,1
nm0502442,1
nm0557292,1
nm0130890,1
nm0095474,1
nm4207146,1
nm0430151,1
nm0428963,1
nm0052203,1
nm1591496,1
nm0593819,1
nm0714310,1
nm0819874,1
nm0289343,1
nm0753716,1
nm0394699,1
nm0178574,1
nm0087456,1
nm0164153,1
nm0432753,1
nm0948714,1
nm0541070,1
nm0442863,1
nm0428086,1
nm0136931,1
nm0004778,1
nm0806968,1
nm0602836,1
nm0688143,1
nm0034519,1
nm0193295,1
nm0571853,1
nm1796730,1
nm0476750,1
nm4534098,1
nm0695489,1
nm0874497,1
nm0111751,1
nm0627969,1
nm0001891,1
nm0786639,1
nm0436639,1
nm0756114,1
nm0537556,1
nm0256121,1
nm0902188,1
nm0132930,1
nm7184459,1
nm0322407,1
nm0487406,1
nm0574513,1
nm0534508,1
nm0434712,1
nm2352838,1
nm0319257,1
nm0078517,1
nm0730070,1
nm0587680,1
nm0117035,1
nm0324851,1
nm0107950,1
nm0766814,1
nm0339621,1
nm0943894,1
nm0571727,1
nm0246004,1
nm0452953,1
nm0516398,1
nm0179690,1
nm0340088,1
nm0197589,1
nm0065418,1
nm0623442,1
nm0443232,1
nm0646943,1
nm0864869,1
nm0470328,1
nm0466776,1
nm0141268,1
nm0915077,1
nm0203406,1
nm0882354,1
nm0000905,1
nm0171326,1
nm0001018,1
nm0327436,1
nm0175134,1
nm0385253,1
nm0744235,1
nm7287299,1
nm0724358,1
nm0719947,1
nm2139624,1
nm0000314,1
nm0001085,1
nm0013329,1
nm0957905,1
nm0000861,1
nm0815880,1
nm0001812,1
nm0580271,1
nm2832703,1
nm0912005,1
nm0547366,1
nm0307531,1
nm0005068,1
nm0779866,1
nm0654377,1
nm0647921,1
nm0943079,1
nm0226502,1
nm0461594,1
nm0267511,1
nm0149417,1
nm1130617,1
nm0073678,1
nm0533891,1
nm0784001,1
nm0004867,1
nm0604369,1
nm0005231,1
nm0334040,1
nm0081560,1
nm0122675,1
nm0001714,1
nm1812267,1
nm0885137,1
nm0431169,1
nm0339992,1
nm0351794,1
nm0039049,1
nm0703800,1
nm0123548,1
nm0195439,1
nm0412628,1
nm0573862,1
nm0144938,1
nm0003817,1
nm0060610,1
nm0173354,1
nm0000986,1
nm0456565,1
nm0166972,1
nm0364224,1
nm0350372,1
nm0298859,1
nm1246288,1
nm0061003,1
nm0702861,1
nm0587331,1
nm0187981,1
nm0887701,1
nm0650010,1
nm0750079,1
nm0639495,1
nm0532083,1
nm0895259,1
nm0000621,1
nm0000625,1
nm0001738,1
nm0868458,1
nm0637891,1
nm0355408,1
nm2064412,1
nm0872261,1
nm1172817,1
nm0000722,1
nm0870454,1
nm0831872,1
nm0198072,1
nm0341174,1
nm0001233,1
nm0446921,1
nm0107183,1
nm0879971,1
nm0912308,1
nm0817550,1
nm0000963,1
nm0039226,1
nm0292677,1
nm0428753,1
nm0529150,1
nm0749281,1
nm0176851,1
nm0000821,1
nm0577828,1
nm0339562,1
nm0765546,1
nm0885204,1
nm0229943,1
nm0639545,1
nm0407970,1
nm0828594,1
nm0047699,1
nm0847504,1
nm0000128,1
nm0400816,1
nm0766370,1
nm0357289,1
nm0503567,1
nm0389109,1
nm0229697,1
nm0460288,1
nm0654070,1
nm0134922,1
nm1185314,1
nm0049597,1
nm0709856,1
nm11888099,1
nm0251986,1
nm0615569,1
nm0040472,1
nm0353320,1
nm0498882,1
nm0135584,1
nm0626726,1
nm0399870,1
nm1405398,1
nm0288344,1
nm0286719,1
nm0126004,1
nm0185210,1
nm0060988,1
nm0789970,1
nm0546657,1
nm12995614,1
nm0933988,1
nm0350196,1
nm0005541,1
nm0035925,1
nm0521051,1
nm2147028,1
nm0005458,1
nm0005045,1
nm0000602,1
nm0002099,1
nm0481624,1
nm0147167,1
nm0756038,1
nm0585170,2
nm0397021,2
nm0645120,2
nm0847408,2
nm0590771,2
nm1817397,2
nm0322050,2
nm0662430,2
nm0661186,2
nm0119118,2
nm0751946,2
nm0262748,2
nm0290215,2
nm0592058,2
nm0004700,2
nm0550386,2
nm0000132,2
nm0792848,2
nm0831838,2
nm0827735,2
nm0747884,2
nm0314867,2
nm0162283,2
nm0036419,2
nm1438146,2
nm0136254,2
nm0644054,2
nm6017002,2
nm0493275,2
nm0706261,2
nm0948123,2
nm7509279,2
nm0550620,2
nm1372570,2
nm0571430,2
nm1319676,2
nm0112646,2
nm0058132,2
nm0930286,2
nm0374348,2
nm0000565,2
nm1005131,2
nm1321026,2
nm0000569,2
nm0005346,2
nm0001512,2
nm0956531,2
nm4705966,2
nm9862860,2
nm0641966,2
nm0000214,2
nm0606783,2
nm0001114,2
nm2011932,2
nm0040586,2
nm0914083,2
nm0859858,2
nm0550782,2
nm0821651,2
nm0000443,2
nm0299661,2
nm0005283,2
nm0276043,2
nm1046097,2
nm0339460,2
nm0175583,2
nm0580240,2
nm0551323,2
nm0000701,2
nm0000107,2
nm0005532,2
nm0871403,2
nm0425512,2
nm0000521,2
nm0465269,2
nm0012553,2
nm0729095,2
nm0814216,2
nm0000879,2
nm0245495,2
nm0829270,2
nm0040309,2
nm1787501,2
nm1812523,2
nm0004647,2
nm0341464,2
nm0447499,2
nm0002109,2
nm0107746,2
nm0948989,2
nm0789032,2
nm0795218,2
nm0723982,2
nm0335715,2
nm0581028,2
nm0518085,2
nm5310225,2
nm0607185,2
nm0801231,2
nm0636075,2
nm3400186,2
nm0000258,2
nm0738300,2
nm0086469,2
nm0864581,2
nm0047962,2
nm0616766,2
nm0741120,2
nm1232470,2
nm0462607,2
nm0794109,2
nm0313867,2
nm0000992,2
nm0688666,2
nm2498781,2
nm0160823,2
nm0796662,2
nm0541048,2
nm0594934,2
nm0001577,2
nm11448513,2
nm0682288,2
nm0163923,2
nm0066070,2
nm0244582,2
nm6981978,2
nm1128572,2
nm0911725,2
nm1396022,2
nm0358991,2
nm0339343,2
nm0255012,2
nm0166948,2
nm0934798,2
nm0896035,2
nm0018962,2
nm2570706,2
nm1279721,2
nm0043969,2
nm5681967,2
nm0898597,2
nm0891786,2
nm0456423,2
nm0940627,2
nm0621052,2
nm0023482,2
nm0116801,2
nm3864163,2
nm0674231,2
nm0442886,2
nm0549526,2
nm1024276,2
nm0557159,2
nm2809577,2
nm0628281,2
nm0645409,2
nm1113550,2
nm0396881,2
nm0791226,2
nm0111846,2
nm0417370,2
nm0922505,2
nm0358180,2
nm0135221,2
nm0536594,2
nm0001531,2
nm0893862,2
nm0421922,2
nm0042438,2
nm1648520,2
nm0000365,2
nm0654742,2
nm0218781,2
nm0064611,2
nm0528658,2
nm0001610,2
nm1631269,2
nm0086926,2
nm0840342,2
nm0434553,2
nm0000505,2
nm3769827,2
nm0041438,2
nm0893584,2
nm0353405,2
nm0484716,2
nm7737419,2
nm1628115,2
nm0223372,2
nm2140860,2
nm0913095,2
nm0062592,2
nm0460408,2
nm0193846,2
nm0335497,2
nm0301099,2
nm0381642,2
nm0494504,2
nm0568282,2
nm0769311,2
nm0828961,2
nm0405310,2
nm0000768,2
nm0571317,2
nm0333143,2
nm7692698,2
nm0308793,2
nm0561938,2
nm0815718,2
nm0949097,2
nm1440402,2
nm0385381,2
nm0374128,2
nm0859310,2
nm0218186,2
nm0341737,2
nm0903189,2
nm0732364,2
nm0420923,2
nm0000081,2
nm0394051,2
nm0793577,2
nm0517844,2
nm0048443,2
nm0853600,2
nm0880840,2
nm1754366,2
nm0000909,2
nm1036659,2
nm0891275,2
nm0001041,2
nm0103096,2
nm0198272,2
nm0003579,2
nm0528331,2
nm0855909,2
nm0161568,2
nm2336966,2
nm0001464,2
nm0203308,2
nm0246814,2
nm0000322,2
nm0657139,2
nm0588817,2
nm0862727,2
nm0915913,2
nm0387753,2
nm0174023,2
nm0192505,2
nm0020312,2
nm0582418,2
nm0853498,2
nm0928244,2
nm0000539,2
nm0330069,2
nm0310980,2
nm0160130,2
nm0538415,2
nm0048523,2
nm0145082,2
nm0012395,2
nm0005326,2
nm0450414,2
nm0558089,2
nm0958088,2
nm0833117,2
nm0000271,2
nm0689248,2
nm0090041,2
nm8076281,2
nm0312641,2
nm0315719,2
nm0730739,2
nm5148840,2
nm0206317,2
nm0810682,2
nm0942486,2
nm0317725,2
nm0306978,2
nm0602096,2
nm0069079,2
nm1455681,2
nm0870083,2
nm1004635,2
nm0099102,2
nm0001026,2
nm5008863,2
nm0166931,2
nm0871676,2
nm0001473,2
nm0001036,2
nm0225483,2
nm0790021,2
nm0636834,2
nm0000368,2
nm0316701,2
nm0266824,2
nm1364532,2
nm0001584,2
nm0550583,2
nm0288078,2
nm0757290,2
nm0696031,2
nm0358850,2
nm0287769,2
nm0240967,2
nm0045754,2
nm0455246,2
nm0492631,2
nm2557717,2
nm0002108,2
nm0581146,2
nm0448661,2
nm0228944,2
nm0667047,2
nm0681968,2
nm0702572,2
nm0760989,2
nm0001076,2
nm1122026,2
nm0816580,2
nm0015592,2
nm0006826,2
nm2215143,2
nm3582197,2
nm0169565,2
nm0654102,2
nm0000765,2
nm0550204,2
nm0121026,2
nm1057928,2
nm0000444,2
nm0000098,2
nm0485713,2
nm0000227,2
nm0840531,2
nm0555642,2
nm0165881,2
nm0284974,2
nm0377012,2
nm0000414,2
nm0615141,2
nm0004812,2
nm4972453,2
nm0448991,2
nm0528931,2
nm2373151,2
nm0678620,2
nm0543169,2
nm0899445,2
nm0238401,2
nm0556399,2
nm0621785,2
nm0039276,2
nm0005026,2
nm0168042,2
nm0061393,2
nm0675413,2
nm0907541,2
nm0361697,2
nm0424228,2
nm0387432,2
nm0001127,2
nm0936257,2
nm0642067,2
nm1423048,2
nm0890215,2
nm0910278,2
nm0454448,2
nm0027872,2
nm0799963,2
nm0328751,2
nm1087430,2
nm0560093,2
nm0850033,2
nm3924219,2
nm0739815,2
nm0320647,2
nm0000495,2
nm0845209,2
nm0366866,2
nm0861771,2
nm0912115,2
nm0039958,2
nm0456417,2
nm0865298,2
nm0681218,2
nm0005404,2
nm3918035,2
nm0491021,2
nm0785040,2
nm0602954,2
nm0546816,2
nm0360684,2
nm0054397,2
nm0557968,2
nm0001575,2
nm2020146,2
nm0580263,2
nm0745583,2
nm1519680,2
nm0798971,2
nm0942863,2
nm0139370,2
nm0309607,2
nm0038918,2
nm3145634,2
nm0447926,2
nm0521120,2
nm0161451,2
nm0919934,2
nm0410942,2
nm0001010,2
nm0744917,2
nm0361859,2
nm0892299,2
nm0136794,2
nm0181867,2
nm3042406,2
nm7340546,2
nm0483787,2
nm3843467,2
nm0468708,2
nm0001923,2
nm0205626,2
nm0717265,2
nm0548073,2
nm0692612,2
nm0863016,2
nm0709905,2
nm0562917,2
nm0568169,2
nm2028596,2
nm7603745,2
nm3032715,2
nm0001245,2
nm0829725,2
nm0518879,2
nm0212912,2
nm0533956,2
nm0001785,2
nm1325419,2
nm0628170,2
nm0562109,2
nm0236903,2
nm0000613,2
nm0267799,2
nm0358093,2
nm0568399,2
nm0843772,2
nm0179451,2
nm0564219,2
nm0000862,2
nm0022011,2
nm1745736,2
nm0231978,2
nm0441574,2
nm2088803,2
nm0640488,2
nm2946516,2
nm0005006,2
nm0919684,2
nm6081322,2
nm0559551,2
nm0423381,2
nm2436722,2
nm0869084,2
nm0204706,2
nm0000028,2
nm3459140,2
nm0564394,2
nm0084909,2
nm0005491,2
nm0141710,2
nm4305463,2
nm1395855,2
nm0001453,2
nm0001217,2
nm0165165,2
nm0001713,2
nm0843306,2
nm0286909,2
nm0000526,2
nm0000884,2
nm0000360,2
nm2955597,2
nm0042868,2
nm0237655,2
nm0881752,2
nm0217848,2
nm0191944,2
nm0666358,2
nm0413238,2
nm0227946,2
nm0834571,2
nm0812101,2
nm0154989,2
nm0040090,2
nm0779771,2
nm0004806,2
nm0869830,2
nm0848232,2
nm0314514,2
nm0640603,2
nm0221955,2
nm0273061,2
nm0931404,2
nm0074204,2
nm0530422,2
nm0090029,2
nm0199276,2
nm0166452,2
nm0510275,2
nm3512758,2
nm0044073,2
nm1557329,2
nm0477785,2
nm0001506,2
nm0781623,2
nm0854374,2
nm0000889,2
nm0174712,2
nm0587900,2
nm0007958,2
nm0001312,2
nm0488953,2
nm1268158,2
nm0532928,2
nm0000413,2
nm0001132,2
nm0308185,2
nm0395953,2
nm0174051,2
nm1211488,2
nm0251526,2
nm11008562,2
nm0843294,2
nm0587234,2
nm0199070,2
nm0879266,2
nm0484298,2
nm0663077,2
nm0233549,2
nm0411581,2
nm0781029,2
nm0087434,2
nm0115008,2
nm0732378,2
nm0364680,2
nm0746169,2
nm0001941,2
nm2480549,2
nm0446763,2
nm0196992,2
nm0289932,2
nm0000566,2
nm0611356,2
nm0288976,2
nm0711118,2
nm0001989,2
nm0141466,2
nm0176882,2
nm0594074,2
nm0005476,2
nm0466977,2
nm8264172,2
nm0024577,2
nm0625030,2
nm0044489,2
nm0001671,2
nm0837223,2
nm0722310,2
nm0018823,2
nm2216549,2
nm0531069,2
nm0409959,2
nm2799219,2
nm0591373,2
nm0059215,2
nm0129896,2
nm0908695,2
nm8012842,2
nm0001223,2
nm0141617,2
nm3497822,2
nm0000235,2
nm0044747,2
nm3614913,2
nm0638784,2
nm0511964,2
nm0716275,2
nm0173189,2
nm0235521,2
nm3639013,2
nm0186761,2
nm0489837,2
nm0024404,2
nm1343638,2
nm1082539,2
nm0242098,2
nm0096859,2
nm0000143,2
nm0000945,2
nm0868207,2
nm0093421,2
nm0419978,2
nm0747716,2
nm2057859,2
nm0854909,2
nm5237479,2
nm0857187,2
nm0593911,2
nm0710426,2
nm0001966,2
nm0566845,2
nm0464167,2
nm0875366,2
nm1775091,2
nm1683343,2
nm0947777,2
nm0818055,2
nm0197917,2
nm0184785,2
nm0811357,2
nm0927711,2
nm0903984,2
nm0721851,2
nm0286499,2
nm0954702,2
nm0128573,2
nm0077670,2
nm0419982,2
nm0475732,2
nm0020703,2
nm0096152,2
nm0639152,2
nm0670582,2
nm0768486,2
nm0479872,2
nm0015957,2
nm0512267,2
nm3046705,2
nm1785575,2
nm0924508,2
nm0555807,2
nm0571534,2
nm0912874,2
nm1935086,2
nm0365281,2
nm0222489,2
nm0363117,2
nm0502158,2
nm0001481,2
nm0865438,2
nm2247245,2
nm0000504,2
nm0033948,2
nm0001376,2
nm0590895,2
nm0001882,2
nm0809938,2
nm0337113,2
nm0546540,2
nm0130794,2
nm0090321,2
nm0244684,2
nm0779540,2
nm0910040,2
nm0001689,2
nm0672154,2
nm0842239,2
nm0372958,2
nm6442009,2
nm2129662,2
nm0557739,2
nm0189887,2
nm0925175,2
nm0634488,2
nm0001797,2
nm0271763,2
nm0727523,2
nm0078097,2
nm0738635,2
nm0853808,2
nm0202375,2
nm0709917,2
nm0263691,2
nm0484586,2
nm0883517,2
nm2331547,2
nm0004787,2
nm1367246,2
nm0830241,2
nm0838360,2
nm0497763,2
nm0630379,2
nm0214229,2
nm0005521,2
nm0668940,2
nm0386331,2
nm1455862,2
nm0767394,2
nm0686032,2
nm0648282,2
nm0275897,2
nm0609859,2
nm0580609,2
nm0247858,2
nm0448195,2
nm0001443,2
nm0005275,2
nm0544718,2
nm0030246,2
nm0486496,2
nm5988570,2
nm0124335,2
nm0775810,2
nm0961737,2
nm0540441,2
nm0538655,2
nm0321108,2
nm0390229,2
nm0299026,2
nm0442512,2
nm0825549,2
nm0516800,2
nm0777347,2
nm0493305,2
nm0800837,2
nm0071883,2
nm4714676,2
nm0794297,2
nm0201428,2
nm5085683,2
nm0846961,2
nm1738584,2
nm0005308,2
nm0001607,2
nm0621770,2
nm0088520,2
nm2264184,2
nm0000220,2
nm0000046,2
nm0386805,2
nm0317224,2
nm0001546,2
nm1085951,2
nm0443000,2
nm1901842,2
nm0535502,2
nm0908784,2
nm0808216,2
nm0726939,2
nm0852347,2
nm4003520,2
nm0493691,2
nm0792163,2
nm0715622,2
nm0001632,2
nm0122783,2
nm0094789,2
nm0002060,2
nm0461615,2
nm0017628,2
nm4689420,2
nm0581062,2
nm0001615,2
nm0272521,2
nm0000966,2
nm0783072,2
nm0253158,2
nm3673821,2
nm0622462,2
nm0703747,2
nm0000751,2
nm0123418,2
nm0668084,2
nm0632227,2
nm0468772,2
nm2209370,2
nm0001419,2
nm0361119,2
nm0217144,2
nm0043704,2
nm1558595,2
nm0566572,2
nm0304101,2
nm0581197,2
nm0104720,2
nm0143614,2
nm0060845,2
nm0317098,2
nm0001516,2
nm0305509,2
nm0193421,2
nm2138653,2
nm0783643,2
nm2284889,2
nm0180920,2
nm0002896,2
nm1662011,2
nm0384078,2
nm1576164,2
nm0252225,2
nm0471317,2
nm0781899,2
nm0731075,2
nm0000515,2
nm1291279,2
nm0758802,2
nm0416077,2
nm0000301,2
nm0385644,2
nm3592338,2
nm0419363,2
nm0377830,2
nm0001261,2
nm0625075,2
nm1965552,2
nm0960232,2
nm0115824,2
nm1018488,2
nm0231409,2
nm0000133,2
nm0236873,2
nm1454378,2
nm0769070,2
nm3693309,2
nm1817670,2
nm0704133,2
nm0189093,2
nm1662644,2
nm0458917,2
nm0741378,2
nm0486639,2
nm0955188,2
nm0001080,2
nm4454223,2
nm0370351,2
nm3867591,2
nm0462367,2
nm0905311,2
nm0057365,2
nm0640344,2
nm0433650,2
nm1659348,2
nm0732184,2
nm0376000,2
nm0616576,2
nm0409948,2
nm0045968,2
nm1065664,2
nm0383022,2
nm0671774,2
nm0000272,2
nm0675160,2
nm0372078,2
nm2623492,2
nm0074834,2
nm0457519,2
nm10198806,2
nm0000481,2
nm0872456,2
nm3504430,2
nm9895059,2
nm0542635,2
nm0082672,2
nm0559405,2
nm0548277,2
nm0307732,2
nm0437386,2
nm0001726,2
nm0000839,2
nm0275486,2
nm0159600,2
nm0000724,2
nm0001335,2
nm0554718,2
nm0262725,2
nm0455688,2
nm0000622,2
nm0687970,2
nm0882151,2
nm0792130,2
nm0147503,2
nm0459706,2
nm0674012,2
nm0722407,2
nm0275992,2
nm0002084,2
nm2197298,2
nm9305936,2
nm9862859,2
nm0080268,2
nm0001400,2
nm0156617,2
nm0701012,2
nm0348698,2
nm0605388,2
nm0514027,2
nm0575109,2
nm0534134,2
nm0042083,2
nm0920323,2
nm0000670,2
nm1102577,2
nm3948190,2
nm0324158,2
nm0772745,2
nm0772432,2
nm11735922,2
nm1195302,2
nm0373853,2
nm0766993,2
nm0021329,2
nm0733480,2
nm0354933,2
nm0492002,2
nm0430604,2
nm0667542,2
nm0001732,2
nm0101333,2
nm6354997,2
nm0000137,2
nm5249456,2
nm0658176,2
nm0001061,2
nm0621870,2
nm0450748,2
nm0249760,2
nm0761212,2
nm1428821,2
nm5181138,2
nm0379258,2
nm0050849,2
nm0001974,2
nm0877430,2
nm0495950,2
nm0644897,2
nm0364915,2
nm0452816,2
nm0022043,2
nm0899062,2
nm0475409,2
nm2399383,2
nm0451122,2
nm0160680,2
nm0233352,2
nm0199268,2
nm0211526,2
nm0005385,2
nm0843401,2
nm0025954,2
nm3911870,2
nm0486728,2
nm0933098,2
nm0662646,2
nm0112198,2
nm0916050,2
nm1361238,2
nm0368439,2
nm0366509,2
nm0601452,2
nm1410076,2
nm0542430,2
nm0152178,2
nm0311013,2
nm0334515,2
nm1086543,2
nm8045046,2
nm0000291,2
nm0005312,2
nm0001377,2
nm3735190,2
nm0000300,2
nm0488306,2
nm0000159,2
nm1560274,2
nm0509258,2
nm0339803,2
nm0067367,2
nm0000557,2
nm0384162,2
nm0763639,2
nm0000828,2
nm0804224,2
nm0348533,2
nm0141653,2
nm0666332,2
nm1494829,2
nm0593930,2
nm0056763,2
nm0000668,2
nm0155607,2
nm0527681,2
nm0453746,2
nm0000031,2
nm4292747,2
